"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-232 0.2618437070498 2 282 "GO:0097435" "supramolecular fiber organization" 0.585091105546233
1217 0.316520633754718 7 8 "GO:0097499" "protein localization to non-motile cilium" 0.639674933486331
28 0.975313392199252 5 14 "GO:0097529" "myeloid leukocyte migration" 0.993816091994518
-249 0.529097883019959 2 76 "GO:0097549;GO:0034401" "chromatin organization involved in regulation of transcription" 0.79314324151945
-1186 0.0273218131877969 2 41 "GO:0097553" "calcium ion transmembrane import into cytosol" 0.179714054963046
-3455 0.00780006806660392 3 7 "GO:0097623" "potassium ion export across plasma membrane" 0.0903316706242733
-3394 0.00105432611546128 3 11 "GO:0097638;GO:1903400;GO:1902023;GO:1903826;GO:1990822;GO:1903352;GO:0015822" "L-ornithine transmembrane transport" 0.0237412472824442
-520 0.734888714397276 8 5 "GO:0097681" "double-strand break repair via alternative nonhomologous end joining" 0.902984419292758
-477 0.418442558728232 4 34 "GO:0097711" "ciliary basal body-plasma membrane docking" 0.721847787510367
-628 0.0610569482221855 3 106 "GO:0097746;GO:0003018;GO:0035296;GO:0035150" "vascular process in circulatory system" 0.276335326005581
-978 0.254953635947606 -1 16 "GO:0097755" "obsolete positive regulation of blood vessel diameter" 0.578049870370652
-2422 0.114976620889065 -1 5 "GO:0097756" "obsolete negative regulation of blood vessel diameter" 0.394814341352349
533 0.660985828116284 3 8 "GO:0098535;GO:0097742" "de novo centriole assembly involved in multi-ciliated epithelial cell differentiation" 0.871155064299173
364 0.0269593768737895 3 454 "GO:0098542;GO:0006952" "defense response" 0.178940365943208
107 0.917574539325938 4 11 "GO:0098581;GO:0009595" "detection of biotic stimulus" 0.976253028217757
2058 0.0166518435479054 5 16 "GO:0098586" "cellular response to virus" 0.139926492939762
75 0.953789985501969 2 7 "GO:0098597" "observational learning" 0.987219645453845
-773 8.77337450152135e-05 3 312 "GO:0098609" "cell-cell adhesion" 0.0041872923757261
-776 0.00416471351185161 2 163 "GO:0098656" "anion transmembrane transport" 0.0584982434806021
-1174 0.000708145004716326 2 99 "GO:0098657;GO:0098739" "import into cell" 0.0189570942203868
-1619 0.00142062167506965 4 46 "GO:0098659;GO:0099587" "inorganic ion import across plasma membrane" 0.0280268769312583
-1632 0.00345154152568108 4 38 "GO:0098661" "inorganic anion transmembrane transport" 0.0506476202137985
-1588 5.21662964030519e-16 6 316 "GO:0098662;GO:0098655;GO:0098660" "inorganic ion transmembrane transport" 1.2324287525221e-12
-777 0.365625977600446 2 16 "GO:0098696" "regulation of neurotransmitter receptor localization to postsynaptic specialization membrane" 0.686638610557276
-1872 0.0592455453401791 2 12 "GO:0098700" "neurotransmitter loading into synaptic vesicle" 0.273374220441744
-1571 0.113362215876591 2 12 "GO:0098703;GO:1902656" "calcium ion import across plasma membrane" 0.390537549786032
469 0.665956786108127 3 10 "GO:0098712;GO:0051938;GO:0070779;GO:0070777;GO:0042940" "L-glutamate import" 0.872962278112987
-1864 0.183933281508532 3 6 "GO:0098719" "sodium ion import across plasma membrane" 0.493850238162248
-438 0.77585882764459 2 5 "GO:0098735" "positive regulation of the force of heart contraction" 0.917679597455381
-836 0.000992892442709974 2 186 "GO:0098742;GO:0007156" "cell-cell adhesion via plasma-membrane adhesion molecules" 0.0229971411362972
1751 0.212065674480169 3 6 "GO:0098751" "bone cell development" 0.530164186200422
1463 0.178230034852252 3 10 "GO:0098780" "response to mitochondrial depolarisation" 0.486234180073734
-56 0.935407147467094 2 25 "GO:0098781" "ncRNA transcription" 0.982386952235959
1484 0.195245756567573 3 9 "GO:0098789;GO:0098787" "mRNA cleavage involved in mRNA processing" 0.508566548364908
338 0.572702957467165 3 33 "GO:0098813" "nuclear chromosome segregation" 0.82450380074112
-1073 0.0874545733117237 3 30 "GO:0098815" "modulation of excitatory postsynaptic potential" 0.337049640210354
2135 0.0789283149635631 2 8 "GO:0098869;GO:0019430" "cellular oxidant detoxification" 0.318942173417575
-296 0.422983911723283 3 87 "GO:0098876" "vesicle-mediated transport to the plasma membrane" 0.72518105329917
-2275 0.0470120217651343 5 9 "GO:0098885;GO:0099010;GO:0099563" "modification of synaptic structure" 0.239624382783452
-422 0.646151586356563 3 14 "GO:0098887;GO:0098969;GO:0099639;GO:0098877;GO:1903540;GO:0099638" "establishment of protein localization to postsynaptic membrane" 0.866363860821442
-1551 0.0107530753211842 2 32 "GO:0098900" "regulation of action potential" 0.107873207839905
714 0.490579132956171 2 11 "GO:0098917" "retrograde trans-synaptic signaling" 0.772510004077342
-352 0.392837799159342 2 70 "GO:0099003" "vesicle-mediated transport in synapse" 0.705970170320945
1612 0.214600787678215 2 7 "GO:0099022" "vesicle tethering" 0.532300317816355
1399 0.00767960919519419 2 43 "GO:0099024;GO:0010324;GO:0006911" "membrane invagination" 0.0902947918596815
139 0.9281478535182 2 5 "GO:0099039" "sphingolipid translocation" 0.979343146019092
-226 0.727781234285371 3 28 "GO:0099072" "regulation of postsynaptic membrane neurotransmitter receptor levels" 0.901380427784634
-1332 0.385985487946121 2 5 "GO:0099093" "calcium export from the mitochondrion" 0.701994392049816
-219 0.415213216378949 3 165 "GO:0099111;GO:0010970;GO:0030705" "microtubule-based transport" 0.719016185539789
1849 0.187409822172571 2 6 "GO:0099116" "tRNA 5'-end processing" 0.497757959395952
-281 0.743589425043038 2 16 "GO:0099120" "socially cooperative development" 0.905024219956358
-407 0.771816936316908 4 6 "GO:0099139;GO:1901261" "cheating during chimeric sorocarp development" 0.915880177492017
722 0.449104018053236 3 13 "GO:0099151;GO:0099150;GO:1904889;GO:1905874" "regulation of postsynaptic specialization assembly" 0.742914890926322
-3203 0.0223975756275666 4 6 "GO:0099170" "postsynaptic modulation of chemical synaptic transmission" 0.161570297466034
-1634 0.0994732470781997 2 12 "GO:0099172;GO:0099054" "presynapse organization" 0.362938689775107
-502 0.262451895782826 3 59 "GO:0099175" "regulation of postsynapse organization" 0.585498209430525
-246 0.872800740543887 4 5 "GO:0099509" "regulation of presynaptic cytosolic calcium ion concentration" 0.959431184155615
29 0.985091468671851 4 5 "GO:0099525;GO:0099011" "presynaptic dense core vesicle exocytosis" 0.995326178854084
792 0.6064103772286 5 5 "GO:0099527" "postsynapse to nucleus signaling pathway" 0.845462192272075
278 0.856723887492202 3 5 "GO:0099542;GO:0099541" "trans-synaptic signaling by endocannabinoid" 0.956978810496608
-816 0.452539856464689 2 10 "GO:0099545" "trans-synaptic signaling by trans-synaptic complex" 0.744668526455397
-618 0.687458932919893 3 5 "GO:0099548;GO:0099543;GO:0099163" "trans-synaptic signaling by nitric oxide" 0.884597891624862
-1097 0.268825119514313 6 12 "GO:0099558" "maintenance of synapse structure" 0.592167221307752
-410 0.666861222154949 3 13 "GO:0099560" "synaptic membrane adhesion" 0.873098408304928
262 0.829182694241531 6 8 "GO:0099575;GO:0099171" "presynaptic modulation of chemical synaptic transmission" 0.945619376763049
-1054 0.234825727296491 2 15 "GO:0099601" "regulation of neurotransmitter receptor activity" 0.555359797895438
534 0.437839828214178 4 25 "GO:0099612" "protein localization to axon" 0.735371744759004
-368 0.710448906574232 2 12 "GO:0099623;GO:0060306" "regulation of membrane repolarization" 0.894044204225457
-226 0.746947517153819 4 24 "GO:0099637" "neurotransmitter receptor transport" 0.905239992563132
-2318 0.0984444757679479 2 6 "GO:0099640" "axo-dendritic protein transport" 0.361100905828493
-767 0.0747091678313845 2 64 "GO:0099643" "signal release from synapse" 0.307492001745028
3712 0.0157096028275946 3 5 "GO:0106070" "regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway" 0.135205598106347
-169 0.699078412148885 3 62 "GO:0110020" "regulation of actomyosin structure organization" 0.888419983163927
5 0.986253187460658 3 143 "GO:0110053" "regulation of actin filament organization" 0.995326178854084
1426 0.3535465749762 4 5 "GO:0110104" "mRNA alternative polyadenylation" 0.673863479936485
-573 0.532832523918104 2 14 "GO:0110110" "positive regulation of animal organ morphogenesis" 0.796215583653713
-235 0.419708546734139 5 141 "GO:0120032;GO:0060491" "regulation of cell projection assembly" 0.722959261207858
819 0.451210925164932 2 10 "GO:0120033" "negative regulation of plasma membrane bounded cell projection assembly" 0.743624562750019
-377 0.342825612072936 2 75 "GO:0120034" "positive regulation of plasma membrane bounded cell projection assembly" 0.662500640276337
-420 0.0105141928850311 2 456 "GO:0120035;GO:0031344" "regulation of cell projection organization" 0.106012090614463
-313 0.0204916586147368 2 684 "GO:0120036;GO:0030030" "cell projection organization" 0.153443877899574
-1115 0.0121120905222718 2 60 "GO:0120161" "regulation of cold-induced thermogenesis" 0.116795158607621
-1405 0.0156704744192033 2 35 "GO:0120162" "positive regulation of cold-induced thermogenesis" 0.135199433408947
-704 0.30634963792475 2 25 "GO:0120163" "negative regulation of cold-induced thermogenesis" 0.630813183238317
-148 0.871639929071446 2 14 "GO:0120178" "steroid hormone biosynthetic process" 0.959431184155615
-178 0.784172505737026 6 28 "GO:0120192;GO:0120193" "tight junction organization" 0.922420714645983
741 0.542012339910645 3 8 "GO:0120252" "hydrocarbon metabolic process" 0.803120818906962
-96 0.841808520524735 2 51 "GO:0120254" "olefinic compound metabolic process" 0.950452101539706
108 0.938456287041471 3 6 "GO:0140009;GO:0070778" "L-aspartate import across plasma membrane" 0.982386952235959
37 0.943206621688691 2 45 "GO:0140013;GO:0000280" "nuclear division" 0.984292936569231
157 0.652963792724113 2 98 "GO:0140056;GO:0022406" "membrane docking" 0.86828314765995
-2028 0.148256908049181 7 6 "GO:0140058" "neuron projection arborization" 0.446187191421898
-3224 0.000175513820162021 3 16 "GO:0140115" "export across plasma membrane" 0.00679756393660286
-1464 0.0145116319891757 3 33 "GO:0140353;GO:0032310;GO:0015732;GO:0032309;GO:0071715" "lipid export from cell" 0.130604687902581
-39 0.960016666272913 3 20 "GO:0140354" "lipid import into cell" 0.989406076320413
-1597 0.188704241764152 3 8 "GO:0150011;GO:0010526" "regulation of neuron projection arborization" 0.499511228199226
-130 0.93270197884182 2 5 "GO:0150094" "amyloid-beta clearance by cellular catabolic process" 0.981164816840058
-1638 0.207332338154947 2 7 "GO:0150105" "protein localization to cell-cell junction" 0.525560782071955
-1323 0.165162411324697 2 13 "GO:0150117;GO:0051894" "positive regulation of cell-substrate junction organization" 0.468704140245762
-2647 0.0849649535124122 2 5 "GO:0150172" "regulation of phosphatidylcholine metabolic process" 0.330691437682164
-4269 0.00546529007529864 2 5 "GO:0198738" "cell-cell signaling by wnt" 0.0705559989229128
-1503 0.328011963893996 2 5 "GO:1900006" "positive regulation of dendrite development" 0.649773271292565
-795 0.370671032081361 4 15 "GO:1900015" "regulation of cytokine production involved in inflammatory response" 0.68926431585377
-797 0.441559356155928 3 11 "GO:1900016" "negative regulation of cytokine production involved in inflammatory response" 0.73801484182411
-410 0.543579400737622 2 26 "GO:1900024" "regulation of substrate adhesion-dependent cell spreading" 0.804860810454149
-709 0.585315846168326 3 7 "GO:1900025;GO:0010771" "negative regulation of cell morphogenesis involved in differentiation" 0.833017281067874
-289 0.714281161445848 2 19 "GO:1900026" "positive regulation of substrate adhesion-dependent cell spreading" 0.896170602185776
-923 0.420433475998551 2 9 "GO:1900027" "regulation of ruffle assembly" 0.722959261207858
-1624 0.247092434117732 3 6 "GO:1900029" "positive regulation of ruffle assembly" 0.568767812424036
1015 0.434313719675361 2 7 "GO:1900034" "regulation of cellular response to heat" 0.732119987679658
1598 0.141386459656123 3 10 "GO:1900038;GO:1900037" "regulation of cellular response to hypoxia" 0.436064635688761
1928 0.0520422421094751 8 12 "GO:1900044" "regulation of protein K63-linked ubiquitination" 0.252910307370676
2250 0.0640598182939718 11 8 "GO:1900045" "negative regulation of protein K63-linked ubiquitination" 0.282218667634944
-608 0.367096082324766 2 26 "GO:1900087;GO:1902808" "positive regulation of cell cycle G1/S phase transition" 0.687696882974693
2991 0.000750014452275544 2 15 "GO:1900101" "regulation of endoplasmic reticulum unfolded protein response" 0.0197083287367637
2693 0.0266330164249288 3 8 "GO:1900102" "negative regulation of endoplasmic reticulum unfolded protein response" 0.178245046186669
2437 0.0605693345172238 3 7 "GO:1900103" "positive regulation of endoplasmic reticulum unfolded protein response" 0.275713011169444
-545 0.697434892948033 2 6 "GO:1900112" "regulation of histone H3-K9 trimethylation" 0.888176981661333
-1325 0.275634757220066 2 8 "GO:1900117" "regulation of execution phase of apoptosis" 0.598242640268632
-2225 0.052134315212495 2 9 "GO:1900120" "regulation of receptor binding" 0.252910307370676
653 0.461872772871872 2 15 "GO:1900153;GO:1900151" "positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay" 0.754364326814129
887 0.0497039292769057 2 58 "GO:1900180" "regulation of protein localization to nucleus" 0.246433437390744
713 0.491463507355871 3 11 "GO:1900181" "negative regulation of protein localization to nucleus" 0.772510004077342
677 0.2074525498158 6 41 "GO:1900182" "positive regulation of protein localization to nucleus" 0.52558353773708
-1707 0.136085008785486 2 9 "GO:1900225" "regulation of NLRP3 inflammasome complex assembly" 0.428026426085182
-2174 0.121177127511853 4 6 "GO:1900226" "negative regulation of NLRP3 inflammasome complex assembly" 0.402645518631157
-1983 0.0374887916809012 3 13 "GO:1900242" "regulation of synaptic vesicle endocytosis" 0.209251896518623
546 0.653392503683546 3 8 "GO:1900244;GO:1903423" "positive regulation of synaptic vesicle recycling" 0.86828314765995
-1940 0.0288145411777798 2 15 "GO:1900245;GO:0039533;GO:1900246" "regulation of MDA-5 signaling pathway" 0.185124908430255
1204 0.267874601652553 2 10 "GO:1900247;GO:0017183;GO:0017182;GO:0018202" "regulation of cytoplasmic translational elongation" 0.592005375495001
-227 0.756825535173983 2 22 "GO:1900271" "regulation of long-term synaptic potentiation" 0.909797514593474
74 0.936183342377427 3 14 "GO:1900273" "positive regulation of long-term synaptic potentiation" 0.982386952235959
2011 0.0426591530220791 2 12 "GO:1900363" "regulation of mRNA polyadenylation" 0.225808038902624
3321 0.0179210126598653 2 6 "GO:1900364;GO:0031441" "negative regulation of mRNA 3'-end processing" 0.144746640714297
-1552 0.0708375983755295 3 16 "GO:1900371;GO:0030808;GO:1900373;GO:0030810" "regulation of purine nucleotide biosynthetic process" 0.298047775889917
-55 0.961713598338495 2 9 "GO:1900426;GO:1900424" "regulation of defense response to bacterium" 0.989499423737388
-1786 0.20302215555606 2 6 "GO:1900452" "regulation of long-term synaptic depression" 0.518809997297125
-650 0.244446599327735 6 38 "GO:1900542;GO:0006140" "regulation of purine nucleotide metabolic process" 0.56539494957556
876 0.444274378227072 3 9 "GO:1900543;GO:0045980;GO:0045820" "negative regulation of nucleotide metabolic process" 0.74019620490935
-829 0.269120095447139 4 21 "GO:1900544;GO:0045981" "positive regulation of purine nucleotide metabolic process" 0.592237594496193
-398 0.578553553643892 5 23 "GO:1900744" "regulation of p38MAPK cascade" 0.828584821523944
-451 0.635786135872817 6 13 "GO:1900745" "positive regulation of p38MAPK cascade" 0.85935502965912
-1331 0.198903176792135 3 11 "GO:1900746;GO:1902547" "regulation of cellular response to vascular endothelial growth factor stimulus" 0.513230679761929
