"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-24 0.952829874674501 2 72 "GO:0071216" "cellular response to biotic stimulus" 0.987861255501341
-273 0.541739892514283 4 59 "GO:0071222;GO:0071219" "cellular response to molecule of bacterial origin" 0.84167379799863
-1387 0.322149325654645 4 6 "GO:0071224;GO:0002830" "positive regulation of type 2 immune response" 0.708745235805485
-61 0.902096573074644 2 48 "GO:0071230;GO:0071229" "cellular response to acid chemical" 0.979625824863198
-1765 0.145731697450771 3 8 "GO:0071236" "cellular response to antibiotic" 0.527415615569306
448 0.625333264381926 3 14 "GO:0071243" "cellular response to arsenic-containing substance" 0.879639602149173
-832 0.00254724410496608 4 157 "GO:0071248;GO:0071241" "cellular response to inorganic substance" 0.0836168255845462
17 0.976333702865082 4 34 "GO:0071260" "cellular response to mechanical stimulus" 0.99277491392186
1492 0.117012201549331 3 13 "GO:0071267;GO:0043102;GO:0071265" "amino acid salvage" 0.486042773922397
1413 0.172084697882346 5 11 "GO:0071276" "cellular response to cadmium ion" 0.562649438559891
-626 0.169459111788217 5 57 "GO:0071277" "cellular response to calcium ion" 0.55938074121711
-674 0.496105691760715 5 12 "GO:0071280;GO:0046688" "response to copper ion" 0.820248899948548
-843 0.358198185353553 5 14 "GO:0071286" "cellular response to magnesium ion" 0.734583103363665
-1251 0.302585078199117 5 8 "GO:0071287" "cellular response to manganese ion" 0.693656481400207
-2189 0.017028166962563 5 14 "GO:0071294" "cellular response to zinc ion" 0.215219639657848
-1425 0.24030571366875 2 8 "GO:0071295" "cellular response to vitamin" 0.629359673428944
-952 0.111243221834212 2 33 "GO:0071300" "cellular response to retinoic acid" 0.478913214581348
-1784 0.244907465284152 3 5 "GO:0071305" "cellular response to vitamin D" 0.633996488717517
-297 0.0122228743887515 2 905 "GO:0071310;GO:0070887" "cellular response to chemical stimulus" 0.18525972766941
-759 0.361924773124844 2 17 "GO:0071312" "cellular response to alkaloid" 0.734596795283268
-2151 0.0762012166199046 3 8 "GO:0071313" "cellular response to caffeine" 0.410449457167645
-1552 0.152702495721984 2 10 "GO:0071318" "cellular response to ATP" 0.537408435182975
780 0.309848869700378 2 20 "GO:0071320" "cellular response to cAMP" 0.700116649261279
-118 0.810485929780747 3 49 "GO:0071333;GO:0001678;GO:0071331;GO:0071326;GO:0071322" "cellular response to carbohydrate stimulus" 0.952379031033816
450 0.504002377342459 2 26 "GO:0071340" "skeletal muscle acetylcholine-gated channel clustering" 0.823622339655918
123 0.64391351427361 4 169 "GO:0071345" "cellular response to cytokine stimulus" 0.891228274925679
-413 0.425559383263898 5 44 "GO:0071346;GO:0034341" "response to interferon-gamma" 0.775489284768098
-259 0.717367589546014 6 23 "GO:0071347" "cellular response to interleukin-1" 0.919336861772458
-149 0.866611561513662 5 15 "GO:0071353;GO:0070670" "response to interleukin-4" 0.969458319597383
550 0.343849195717667 5 35 "GO:0071356" "cellular response to tumor necrosis factor" 0.724464889452838
1076 0.150814515546781 5 21 "GO:0071359" "cellular response to dsRNA" 0.535769775826863
1618 0.0892311293583769 2 13 "GO:0071360" "cellular response to exogenous dsRNA" 0.436189812282366
-1595 0.107483581097534 2 12 "GO:0071361" "cellular response to ethanol" 0.473067865780301
483 0.752819044806496 2 5 "GO:0071362" "cellular response to ether" 0.930889614735626
-25 0.929661927407019 4 148 "GO:0071363;GO:0070848" "response to growth factor" 0.984928940413765
1078 0.132123075295022 2 23 "GO:0071364" "cellular response to epidermal growth factor stimulus" 0.509332313309906
-671 0.516793941606344 6 11 "GO:0071372;GO:0032354;GO:0071371" "response to follicle-stimulating hormone" 0.829784294148501
351 0.352740829773899 3 83 "GO:0071375" "cellular response to peptide hormone stimulus" 0.731022807304721
-849 0.512726227221446 4 7 "GO:0071377" "cellular response to glucagon stimulus" 0.828317455938406
-1213 0.042446269043839 2 33 "GO:0071383" "cellular response to steroid hormone stimulus" 0.322577996415156
-1411 0.0297211221195835 7 28 "GO:0071385;GO:0071384;GO:0071549;GO:0071548" "cellular response to glucocorticoid stimulus" 0.274397938006389
-921 0.548341477445941 5 5 "GO:0071391" "cellular response to estrogen stimulus" 0.846541027242526
894 0.523531617995295 2 6 "GO:0071392" "cellular response to estradiol stimulus" 0.834192993113022
921 0.352704399181427 2 12 "GO:0071394" "cellular response to testosterone stimulus" 0.731022807304721
-637 0.015895612986683 4 171 "GO:0071396" "cellular response to lipid" 0.20699328536653
-438 0.457637354437387 2 34 "GO:0071397;GO:0036315;GO:0070723;GO:0036314" "response to sterol" 0.795962257479545
-639 0.536836268724121 2 11 "GO:0071398" "cellular response to fatty acid" 0.839779076711731
-1547 0.0439392585313856 4 20 "GO:0071404;GO:0055094;GO:0071402" "cellular response to low-density lipoprotein particle stimulus" 0.326099778817436
-537 0.0250069991389003 4 209 "GO:0071407" "cellular response to organic cyclic compound" 0.253752418711009
-2060 0.0464555470715445 2 11 "GO:0071415" "cellular response to purine-containing compound" 0.334939047906234
-126 0.548541393366587 4 272 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.846541027242526
-1480 0.222503174094985 5 8 "GO:0071418;GO:0071927;GO:0007211;GO:0071928" "cellular response to amine stimulus" 0.612646468896572
-2357 0.00464663147601095 4 17 "GO:0071420;GO:0034776" "response to histamine" 0.114998047052899
1235 0.308767707350107 4 8 "GO:0071425" "hematopoietic stem cell proliferation" 0.69944972330501
-109 0.801946289491709 3 63 "GO:0071456;GO:0036294;GO:0071453" "cellular response to oxygen levels" 0.94864867628311
1192 0.271950866775243 2 10 "GO:0071459" "protein localization to chromosome, centromeric region" 0.659236793459781
-2147 0.00640817162253712 4 19 "GO:0071467" "cellular response to pH" 0.137688305726059
442 0.555320945546286 2 21 "GO:0071470" "cellular response to osmotic stress" 0.850616367335481
1599 0.217480499012733 3 7 "GO:0071472" "cellular response to salt stress" 0.609790745749147
2833 0.0289205999516433 2 7 "GO:0071476" "cellular hypotonic response" 0.269640386531396
216 0.507982822390462 2 112 "GO:0071478" "cellular response to radiation" 0.825763051086565
947 0.0468867887198232 3 52 "GO:0071479" "cellular response to ionizing radiation" 0.334939047906234
1305 0.040808451523935 4 29 "GO:0071480" "cellular response to gamma radiation" 0.31574442954205
2271 0.0470795921909191 4 9 "GO:0071481" "cellular response to X-ray" 0.334939047906234
-405 0.338875829077127 5 66 "GO:0071482;GO:0034644" "cellular response to light stimulus" 0.722939145072116
-226 0.212086528022822 2 369 "GO:0071495" "cellular response to endogenous stimulus" 0.604888855924963
-295 0.25167059741471 3 180 "GO:0071496" "cellular response to external stimulus" 0.640894202848012
-1361 0.209645951499598 2 10 "GO:0071498" "cellular response to fluid shear stress" 0.600848190695393
-805 0.599942771553137 2 5 "GO:0071500" "cellular response to nitrosative stress" 0.868581859095834
-1784 0.0441375949544255 5 15 "GO:0071526" "semaphorin-plexin signaling pathway" 0.326099778817436
-567 0.522665154918513 4 15 "GO:0071539;GO:1905508" "protein localization to centrosome" 0.834006659490602
962 0.492109081366083 6 6 "GO:0071550;GO:1903721;GO:1903719" "positive regulation of I-kappaB phosphorylation" 0.817932358515286
1991 0.194499005305388 2 5 "GO:0071554" "cell wall organization or biogenesis" 0.587211335159097
-270 0.67249916564919 2 29 "GO:0071560;GO:0071559" "response to transforming growth factor beta" 0.899011186658292
-1362 0.0922778475077476 3 18 "GO:0071577" "zinc ion transmembrane transport" 0.445554019580309
-773 0.523829801380313 3 8 "GO:0071578" "zinc ion import across plasma membrane" 0.834192993113022
-963 0.427154053534323 2 8 "GO:0071603" "endothelial cell-cell adhesion" 0.776969074749088
-2211 0.00251853064012903 2 22 "GO:0071616;GO:0035384" "acyl-CoA biosynthetic process" 0.0836168255845462
1719 0.262476418943299 2 5 "GO:0071621" "granulocyte chemotaxis" 0.648878044167724
441 0.630421679671684 2 14 "GO:0071625" "vocalization behavior" 0.883487482895953
1815 0.112532719308737 3 9 "GO:0071634" "regulation of transforming growth factor beta production" 0.480031575931622
191 0.900994675187556 2 5 "GO:0071636" "positive regulation of transforming growth factor beta production" 0.979625757988429
-1041 0.422128072282977 4 7 "GO:0071637;GO:0071639" "regulation of monocyte chemotactic protein-1 production" 0.773110963844104
-833 0.265923367188676 3 21 "GO:0071674" "mononuclear cell migration" 0.652658232970338
117 0.844363275318049 2 33 "GO:0071675" "regulation of mononuclear cell migration" 0.964083382229086
-2108 0.169584567561855 2 5 "GO:0071676" "negative regulation of mononuclear cell migration" 0.559404222515624
455 0.584995609302488 2 17 "GO:0071679" "commissural neuron axon guidance" 0.863318145565533
-509 0.108839785530801 3 118 "GO:0071695;GO:0021700" "developmental maturation" 0.475111841012138
441 0.359334319224777 2 51 "GO:0071709" "membrane assembly" 0.734596795283268
1527 0.139946909673992 3 11 "GO:0071711" "basement membrane organization" 0.51765635108202
1836 0.130115127136271 2 8 "GO:0071712" "ER-associated misfolded protein catabolic process" 0.506634436551197
209 0.847618213296637 6 10 "GO:0071726;GO:0071221;GO:0071724;GO:0070339;GO:0071220;GO:0032493;GO:0071727;GO:0071725;GO:0034134" "response to bacterial lipopeptide" 0.964770357393018
-266 0.749801073995071 2 17 "GO:0071732;GO:0071731;GO:1902170" "response to nitric oxide" 0.930699116031609
-207 0.821650317858305 2 14 "GO:0071773;GO:0071772" "cellular response to BMP stimulus" 0.956164710122159
-1202 0.0690447372427695 2 27 "GO:0071774" "response to fibroblast growth factor" 0.392749064917655
759 0.558588503211789 3 7 "GO:0071786" "endoplasmic reticulum tubular network organization" 0.852107876854865
-481 0.731484329211428 3 6 "GO:0071800" "podosome assembly" 0.923661779159242
-941 0.43809808532477 7 8 "GO:0071816;GO:0045048" "protein insertion into ER membrane" 0.78211505209857
794 0.0176734327126753 2 106 "GO:0071824" "protein-DNA complex subunit organization" 0.21984820113899
-634 0.558822760522288 2 10 "GO:0071825;GO:0071827" "protein-lipid complex subunit organization" 0.852107876854865
-749 0.537005644419639 2 8 "GO:0071850" "mitotic cell cycle arrest" 0.839779076711731
320 0.717810667623172 3 15 "GO:0071869;GO:0071867" "response to monoamine" 0.919336861772458
1131 0.274582916032823 3 11 "GO:0071870;GO:0071868" "cellular response to catecholamine stimulus" 0.661165587276822
-1102 0.199245340860717 2 16 "GO:0071880;GO:0071875" "adrenergic receptor signaling pathway" 0.589382181632421
-109 0.784929931497869 2 74 "GO:0071897" "DNA biosynthetic process" 0.942750972732115
-236 0.27726300672052 2 255 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.664149417939649
-627 0.135614757980566 2 67 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.512264269816522
1024 0.345496659637261 4 10 "GO:0071907" "determination of digestive tract left/right asymmetry" 0.726495867484579
2022 0.0956030641981486 2 8 "GO:0071910;GO:0035469" "determination of liver left/right asymmetry" 0.453730606892217
373 0.758373907792668 4 8 "GO:0071922;GO:1905634" "regulation of protein localization to chromatin" 0.932372856439758
-2000 0.153422334420018 2 6 "GO:0071947" "protein deubiquitination involved in ubiquitin-dependent protein catabolic process" 0.537884797934812
647 0.550848940749634 3 10 "GO:0072001" "renal system development" 0.848565791197099
-1755 0.124879515481276 3 9 "GO:0072044" "collecting duct development" 0.501358069643513
-1123 0.0136962384487761 2 57 "GO:0072073" "kidney epithelium development" 0.19383868008193
-670 0.40783716103494 3 18 "GO:0072080;GO:0061326;GO:0072009" "renal tubule development" 0.763487542053936
-490 0.366759254450439 3 40 "GO:0072089" "stem cell proliferation" 0.736495333198847
1052 0.235387623782474 5 15 "GO:0072091" "regulation of stem cell proliferation" 0.625102790007363
-72 0.939639911283093 3 13 "GO:0072132" "mesenchyme morphogenesis" 0.986470854658056
-1769 0.0392952259048984 4 16 "GO:0072137;GO:0010463;GO:0043931;GO:0072307;GO:0072182;GO:2000696" "mesenchymal cell proliferation" 0.313535669237739
-1145 0.377368820294912 2 7 "GO:0072148" "epithelial cell fate commitment" 0.742921252127078
-1185 0.0238007664949509 2 43 "GO:0072164;GO:0072163;GO:0001657" "mesonephric epithelium development" 0.249459474992534
-1684 0.120733991195644 2 10 "GO:0072177;GO:0072176" "nephric duct development" 0.494977950027588
-3091 0.0273345651335574 4 6 "GO:0072205" "metanephric collecting duct development" 0.263157819524085
133 0.930895416607148 3 5 "GO:0072218;GO:0072021" "metanephric ascending thin limb development" 0.984928940413765
139 0.914507661594121 5 7 "GO:0072234;GO:0072170;GO:0072243;GO:0072207" "metanephric nephron epithelium development" 0.981066991556061
-625 0.0712095031062076 6 99 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.399771165300527
-864 0.0700667113147586 3 52 "GO:0072331" "signal transduction by p53 class mediator" 0.396445594120896
-950 0.175160427401608 2 24 "GO:0072332" "intrinsic apoptotic signaling pathway by p53 class mediator" 0.565847222015393
-251 0.670466289419318 2 34 "GO:0072337" "modified amino acid transport" 0.898051769802587
-352 0.758029653164263 3 9 "GO:0072344;GO:1990116" "rescue of stalled ribosome" 0.932372856439758
-421 0.509312860425723 2 29 "GO:0072348" "sulfur compound transport" 0.827042903205906
-811 0.394326931888456 6 13 "GO:0072350" "tricarboxylic acid metabolic process" 0.752898458909878
-677 0.460364216683832 2 14 "GO:0072376" "protein activation cascade" 0.796537940067523
-820 0.0914571756938898 4 50 "GO:0072384" "organelle transport along microtubule" 0.444325635576699
-1955 0.20255610900435 2 5 "GO:0072385" "minus-end-directed organelle transport along microtubule" 0.594340612826544
-1648 0.174378893091871 6 8 "GO:0072386;GO:0072383" "plus-end-directed vesicle transport along microtubule" 0.565096522147806
999 0.0769631447495821 3 37 "GO:0072422;GO:0072401;GO:0072395" "signal transduction involved in DNA integrity checkpoint" 0.411714559846272
2307 0.0753192446414078 3 7 "GO:0072423;GO:0072402;GO:0072396" "response to DNA damage checkpoint signaling" 0.407361635491916
730 0.42620400928895 4 14 "GO:0072425" "signal transduction involved in G2 DNA damage checkpoint" 0.776065620920211
2104 0.170274277737554 2 5 "GO:0072429" "response to intra-S DNA damage checkpoint signaling" 0.560505926786503
907 0.204974714717098 3 23 "GO:0072431;GO:1902400;GO:1902402;GO:1902403;GO:0072413" "signal transduction involved in mitotic cell cycle checkpoint" 0.597727005840668
-392 0.779707758481041 3 6 "GO:0072488" "ammonium transmembrane transport" 0.940435740048172
-472 0.69699512638379 2 8 "GO:0072520" "seminiferous tubule development" 0.911382338025668
946 0.21787025588969 5 20 "GO:0072525;GO:0072524" "pyridine-containing compound metabolic process" 0.609790745749147
1192 0.0199412294446517 2 45 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.231602436326458
2111 0.0649791154008208 2 9 "GO:0072529" "pyrimidine-containing compound catabolic process" 0.381839988770141
-629 0.68191000676861 2 5 "GO:0072578" "neurotransmitter-gated ion channel clustering" 0.904734319343547
1136 0.160287583525567 2 18 "GO:0072583" "clathrin-dependent endocytosis" 0.547913260692896
464 0.269295298485051 3 67 "GO:0072593" "reactive oxygen species metabolic process" 0.656363480984876
